_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expertdecision,relation,sent_id,sentence,term1,term2
496292928,7/1/2014 18:28:57,false,1311833314,7/1/2014 18:28:46,prodege,1.0,2145087,USA,WV,Fairmont,75.151.236.106,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,55,102,63,126,-1,RO-disease_may_have_finding,902603,"Worldwide, viral hepatitis is the most common cause of JAUNDICE, chronic liver disease, cirrhosis and HEPATOCELLULAR CARCINOMA",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292928,7/1/2014 18:36:23,false,1311845230,7/1/2014 18:35:31,rewardsspot,1.0,24482174,GBR,H9,London,46.23.68.180,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"JAUNDICE, HEPATOCELLULAR CARCINOMA",related,55,102,63,126,-1,RO-disease_may_have_finding,902603,"Worldwide, viral hepatitis is the most common cause of JAUNDICE, chronic liver disease, cirrhosis and HEPATOCELLULAR CARCINOMA",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292928,7/1/2014 19:32:52,false,1311943068,7/1/2014 19:31:55,instagc,1.0,13763729,USA,"","",75.182.89.225,[OTHER],[OTHER],"viral hepatitis common cause JAUNDICE, HEPATOCELLULAR CARCINOMA",Both are caused by viral hepatitis.,55,102,63,126,-1,RO-disease_may_have_finding,902603,"Worldwide, viral hepatitis is the most common cause of JAUNDICE, chronic liver disease, cirrhosis and HEPATOCELLULAR CARCINOMA",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292928,7/1/2014 19:38:10,false,1311950544,7/1/2014 19:37:46,instagc,1.0,27747022,USA,"","",73.191.78.63,[ASSOCIATED_WITH],[ASSOCIATED_WITH],common cause of and,n/a,55,102,63,126,-1,RO-disease_may_have_finding,902603,"Worldwide, viral hepatitis is the most common cause of JAUNDICE, chronic liver disease, cirrhosis and HEPATOCELLULAR CARCINOMA",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292928,7/1/2014 19:43:09,false,1311957565,7/1/2014 19:42:07,prizezombie,1.0,19082757,USA,AL,Birmingham,138.26.153.43,[SYMPTOM],[SYMPTOM],cause of,NA,55,102,63,126,-1,RO-disease_may_have_finding,902603,"Worldwide, viral hepatitis is the most common cause of JAUNDICE, chronic liver disease, cirrhosis and HEPATOCELLULAR CARCINOMA",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292928,7/1/2014 21:07:33,false,1312061280,7/1/2014 21:06:07,prodege,1.0,15228858,GBR,"","",87.115.166.125,[ASSOCIATED_WITH],[ASSOCIATED_WITH],common cause of,N/A,55,102,63,126,-1,RO-disease_may_have_finding,902603,"Worldwide, viral hepatitis is the most common cause of JAUNDICE, chronic liver disease, cirrhosis and HEPATOCELLULAR CARCINOMA",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 15:44:57,false,1311609905,7/1/2014 15:44:36,clixsense,1.0,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,n/a,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 16:01:44,false,1311617661,7/1/2014 16:00:43,clixsense,1.0,17950689,GBR,X5,Cardiff,89.168.38.216,[CAUSES],[CAUSES],"death,",NONE,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 16:10:01,false,1311623232,7/1/2014 16:09:26,neodev,1.0,18339121,USA,SC,Sumter,173.93.188.194,[ASSOCIATED_WITH],[ASSOCIATED_WITH],following events:,na,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 17:03:15,false,1311684133,7/1/2014 17:02:36,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[ASSOCIATED_WITH],[ASSOCIATED_WITH],defined as the occurrence of,n/a,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 17:50:34,false,1311754958,7/1/2014 17:49:50,superrewards,1.0,23067591,USA,VA,Earlysville,71.48.142.94,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"JAUNDICE, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA",Na,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 18:08:33,false,1311797031,7/1/2014 18:07:57,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[MANIFESTATION],[MANIFESTATION],"cirrhosis progression defined as the occurrence of at least one of JAUNDICE, and HEPATOCELLULAR CARCINOMA",N/A,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 18:18:30,false,1311813856,7/1/2014 18:18:14,prodege,1.0,2145087,USA,WV,Fairmont,75.151.236.106,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 18:59:39,false,1311889844,7/1/2014 18:58:56,rewardsspot,1.0,24482174,GBR,H9,London,46.23.68.180,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"JAUNDICE, HEPATOCELLULAR CARCINOMA (HCC",n/a,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 19:09:49,false,1311908913,7/1/2014 19:08:57,instagc,1.0,27747022,USA,"","",73.191.78.63,[OTHER],[OTHER],at least one of,n/a,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 19:28:14,false,1311936421,7/1/2014 19:26:28,instagc,1.0,13763729,USA,"","",75.182.89.225,[OTHER],[OTHER],"cirrhosis progression defined as occurrence of JAUNDICE, HEPATOCELLULAR CARCINOMA",Both are symptoms of the same thing.,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 19:40:57,false,1311954521,7/1/2014 19:40:25,bitcoinget,1.0,27539581,CAN,AB,Calgary,174.0.28.63,[ASSOCIATED_WITH],[ASSOCIATED_WITH],one of the following,N/A,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 19:55:23,false,1311974435,7/1/2014 19:55:05,prizezombie,1.0,19082757,USA,AL,Birmingham,138.26.153.43,[SYMPTOM],[SYMPTOM],incidence,NA,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 20:14:22,false,1311998657,7/1/2014 20:13:06,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[SYMPTOM],[SYMPTOM],"occurrence following events: JAUNDICE, HEPATOCELLULAR CARCINOMA (HCC",symptom,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 22:08:14,false,1312124467,7/1/2014 22:07:47,fepcrowdflower,1.0,17940235,GBR,X5,Cardiff,176.252.22.6,[NONE],[NONE],N/A,both symptoms of something else,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292929,7/1/2014 22:27:50,false,1312141845,7/1/2014 22:27:43,bitcoinget,1.0,27793135,USA,FL,Jacksonville,76.106.186.209,[TREATS],[TREATS],HEPATOCELLULAR,N/A,165,221,173,245,-1,RO-disease_may_have_finding,902673,"The primary endpoint of the study was the incidence of cirrhosis progression (CP) defined as the occurrence of at least one of the following events: death, ascites, JAUNDICE, encephalopathy, gastrointestinal bleeding and HEPATOCELLULAR CARCINOMA (HCC",JAUNDICE,HEPATOCELLULAR CARCINOMA
496292930,7/1/2014 15:31:13,false,1311602735,7/1/2014 15:30:36,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,n/a,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 15:51:26,false,1311613013,7/1/2014 15:51:14,clixsense,1.0,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"HEPATOMEGALY, HEPATIC CARCINOMAS",n/a,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 16:15:43,false,1311628472,7/1/2014 16:15:22,neodev,1.0,18339121,USA,SC,Sumter,173.93.188.194,[ASSOCIATED_WITH],[ASSOCIATED_WITH],in,na,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 16:27:42,false,1311640774,7/1/2014 16:25:46,superrewards,1.0,23067591,USA,VA,Earlysville,71.48.142.94,[OTHER],[OTHER],"induces HEPATOMEGALY, and HEPATIC CARCINOMAS",Na,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 17:27:05,false,1311714511,7/1/2014 17:25:55,eup_slw,1.0,18329415,USA,PA,Folcroft,64.121.230.236,[OTHER],[OTHER],"HEPATOMEGALY, HEPATIC CARCINOMAS",n/a,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 17:56:45,false,1311773949,7/1/2014 17:56:25,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"induces HEPATOMEGALY, and HEPATIC CARCINOMAS",N/A,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 19:08:36,false,1311906517,7/1/2014 19:07:31,instagc,1.0,13763729,USA,"","",75.182.89.225,[OTHER],[OTHER],"Fenofibrate induces HEPATOMEGALY, and HEPATIC CARCINOMAS",N/A,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 19:14:21,false,1311915881,7/1/2014 19:13:46,rewardsspot,1.0,24482174,GBR,H9,London,46.23.68.180,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"HEPATOMEGALY, HEPATIC CARCINOMAS",n/a,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 19:45:57,false,1311961531,7/1/2014 19:45:21,prizezombie,1.0,19082757,USA,AL,Birmingham,138.26.153.43,[OTHER],[OTHER],and,NA,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 19:46:39,false,1311962573,7/1/2014 19:46:24,instagc,1.0,27747022,USA,"","",73.191.78.63,[ASSOCIATED_WITH],[ASSOCIATED_WITH],induces and,n/a,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 19:51:04,false,1311968723,7/1/2014 19:50:23,bitcoinget,1.0,27539581,CAN,AB,Calgary,174.0.28.63,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 19:59:18,false,1311979394,7/1/2014 19:56:54,clixsense,1.0,6338026,USA,MI,Southfield,66.87.115.39,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,Na,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 20:32:35,false,1312020065,7/1/2014 20:31:38,prodege,1.0,9378607,GBR,U8,Edinburgh,94.1.221.80,[SYMPTOM],[SYMPTOM],induces,N/A,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 20:51:26,false,1312042261,7/1/2014 20:50:28,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"Fenofibrate induces HEPATOMEGALY, HEPATIC CARCINOMAS",associated with,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292930,7/1/2014 21:02:16,false,1312055061,7/1/2014 21:01:50,prodege,1.0,15228858,GBR,"","",87.115.166.125,[NONE],[NONE],N/A,Both are examples of symptoms induced by fenofibrate.,20,63,32,81,-1,RO-disease_may_have_finding,902608,"Fenofibrate induces HEPATOMEGALY, peroxisome proliferation and HEPATIC CARCINOMAS in rodents, but this type of hepatotoxicity has not been observed in humans",HEPATOMEGALY,HEPATIC CARCINOMAS
496292931,7/1/2014 16:10:42,false,1311623933,7/1/2014 16:10:29,clixsense,1.0,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],in CIN 1,n/a,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 16:26:33,false,1311639658,7/1/2014 16:26:11,neodev,1.0,18339121,USA,SC,Sumter,173.93.188.194,[ASSOCIATED_WITH],[ASSOCIATED_WITH],identified,na,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 16:36:00,false,1311650586,7/1/2014 16:34:45,clixsense,1.0,17950689,GBR,X5,Cardiff,89.168.38.216,[CAUSES],[CAUSES],identified,NONE,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 16:39:23,false,1311654251,7/1/2014 16:38:13,superrewards,1.0,23067591,USA,VA,Earlysville,71.48.142.94,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8%",Na,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 16:54:32,false,1311673271,7/1/2014 16:53:52,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"(183 cases), (87 cases)",n/a,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 18:07:56,false,1311796062,7/1/2014 18:07:28,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],cases),N/A,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 18:26:23,false,1311828835,7/1/2014 18:25:36,neodev,1.0,18517457,GBR,"","",86.29.55.201,[OTHER],[OTHER],"identified in (183 cases), in (87 cases)",N/a,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 18:26:39,false,1311829360,7/1/2014 18:26:17,prodege,1.0,2145087,USA,WV,Fairmont,75.151.236.106,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 18:53:20,false,1311877788,7/1/2014 18:52:33,rewardsspot,1.0,24482174,GBR,H9,London,46.23.68.180,[SYMPTOM],[SYMPTOM],KOILOCYTOSIS CIN 1,n/a,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 19:14:38,false,1311916321,7/1/2014 19:13:45,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],KOILOCYTOSIS CIN,associated with,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 19:20:10,false,1311924503,7/1/2014 19:18:45,instagc,1.0,13763729,USA,"","",75.182.89.225,[OTHER],[OTHER],"KOILOCYTOSIS identified 3.7% cases), CIN 1 1.8% cases)",Both are found in some cases of the same disease.,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 19:40:23,false,1311953762,7/1/2014 19:39:13,bitcoinget,1.0,27539581,CAN,AB,Calgary,174.0.28.63,[SIDE_EFFECT],[SIDE_EFFECT],was identified in,N/A,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 19:40:34,false,1311953961,7/1/2014 19:39:58,prizezombie,1.0,19082757,USA,AL,Birmingham,138.26.153.43,[ASSOCIATED_WITH],[ASSOCIATED_WITH],was identified,NA,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 19:45:02,false,1311960177,7/1/2014 19:44:26,instagc,1.0,27747022,USA,"","",73.191.78.63,[NONE],[NONE],n/a,diffrent cases,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292931,7/1/2014 21:07:54,false,1312061700,7/1/2014 21:07:34,prodege,1.0,15228858,GBR,"","",87.115.166.125,[ASSOCIATED_WITH],[ASSOCIATED_WITH],was identified in,N/A,0,64,12,69,-1,RO-disease_may_have_finding,902543,"KOILOCYTOSIS without atypia was identified in 3.7% (183 cases), CIN 1 in 1.8% (87 cases) and high grade squamous intraepithelial lesions (SILs) (CIN 2 and 3) in 1.9% (93 cases) (total, 363/4,918 = 7.4%",KOILOCYTOSIS,CIN 1
496292932,7/1/2014 15:38:16,false,1311606601,7/1/2014 15:38:01,clixsense,1.0,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,n/a,172,203,179,227,-1,RO-disease_may_have_finding,902942,"Outcomes:  Loss of hepatitis C virus (HCV) RNA at ? 6 months after treatment (sustained virologic response) and a composite endpoint of liver-related morbidity (cirrhosis, ASCITES, variceal bleeding, or HEPATOCELLULAR CARCINOMA) or all-cause mortality",ASCITES,HEPATOCELLULAR CARCINOMA
496292932,7/1/2014 15:47:40,false,1311611023,7/1/2014 15:46:59,neodev,1.0,18339121,USA,SC,Sumter,173.93.188.194,[MANIFESTATION] [CAUSES],"[CAUSES]
[MANIFESTATION]","variceal bleeding, all-cause mortality",na,172,203,179,227,-1,RO-disease_may_have_finding,902942,"Outcomes:  Loss of hepatitis C virus (HCV) RNA at ? 6 months after treatment (sustained virologic response) and a composite endpoint of liver-related morbidity (cirrhosis, ASCITES, variceal bleeding, or HEPATOCELLULAR CARCINOMA) or all-cause mortality",ASCITES,HEPATOCELLULAR CARCINOMA
496292932,7/1/2014 16:56:50,false,1311676332,7/1/2014 16:56:08,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"(cirrhosis, ASCITES, variceal bleeding, or HEPATOCELLULAR CARCINOMA)",N/A,172,203,179,227,-1,RO-disease_may_have_finding,902942,"Outcomes:  Loss of hepatitis C virus (HCV) RNA at ? 6 months after treatment (sustained virologic response) and a composite endpoint of liver-related morbidity (cirrhosis, ASCITES, variceal bleeding, or HEPATOCELLULAR CARCINOMA) or all-cause mortality",ASCITES,HEPATOCELLULAR CARCINOMA
